player,prev_team,team,prev_season,season,season_int,prev_season_int,age,market_value,prev_team_points,prev_team_total_goals_for,prev_team_total_goals_against,prev_team_attack_defense_ratio,prev_team_home_strength,prev_team_away_strength,prev_team_avg_squad_age,prev_team_total_squad_market_value,new_team_points,new_team_total_goals_for,new_team_total_goals_against,new_team_attack_defense_ratio,new_team_home_strength,new_team_away_strength,new_team_avg_squad_age,new_team_total_squad_market_value,prev_war_rating,prev_gls_p90,prev_ast_p90,prev_minutes_share,new_war_rating,new_gls_p90,new_ast_p90,new_minutes_share,adaptation_war_delta,adaptation_minutes_share_delta,adaptation_outcome,style_match_score,team_level_upgrade,is_step_up,is_step_down,transfer_flag
Roy Carroll,Man United,West Ham,2004/05,2005/06,2005,2004.0,27.0,2700000.0,67,48,20,2.4,0.792,0.569,25.38888888888889,246550000.0,55,52,55,0.945,0.526,0.439,26.266666666666666,37850000.0,0.0,0.0,0.0,6.23,-0.0316,0.0,0.0,4.55,-0.0316,-1.68,neutral,0.5714,-12,False,True,False
Roy Carroll,West Ham,Derby,2006/07,2007/08,2007,2006.0,29.0,1500000.0,41,35,59,0.593,0.456,0.263,25.22222222222222,55350000.0,11,20,89,0.225,0.14,0.053,27.047619047619047,39750000.0,-0.05,0.0,0.0,2.87,0.0214,0.0,0.07142857142857142,3.35,0.0714,0.48,neutral,0.8474,-30,False,True,False
Ruben Loftus-Cheek,Chelsea,Crystal Palace,2016/17,2017/18,2017,2016.0,21.0,15000000.0,93,85,33,2.576,0.895,0.737,26.76923076923077,464000000.0,44,45,55,0.818,0.456,0.316,27.0,163250000.0,0.0,0.0,0.0,0.09,0.5337,0.09615384615384615,0.14423076923076922,4.98,0.5337,4.89,successful,0.463,-49,False,True,False
Ruben Loftus-Cheek,Crystal Palace,Chelsea,2017/18,2018/19,2018,2017.0,22.0,30000000.0,44,45,55,0.818,0.456,0.316,27.0,163250000.0,72,63,39,1.615,0.737,0.526,26.6,725000000.0,0.5337,0.09615384615384615,0.14423076923076922,4.98,1.5315,0.5405405405405406,0.1801801801801802,2.65,0.9978,-2.33,successful,0.7486,28,True,False,False
Ruben Loftus-Cheek,Fulham,Chelsea,2020/21,2021/22,2021,2020.0,25.0,20000000.0,28,27,53,0.509,0.175,0.316,24.357142857142858,151000000.0,74,76,33,2.303,0.596,0.702,26.31578947368421,655500000.0,0.0377,0.04716981132075472,0.0,5.09,0.2968,0.0,0.12903225806451613,3.71,0.2591,-1.38,successful,0.4565,46,True,False,False
Rudy Gestede,Aston Villa,Middlesbrough,2015/16,2016/17,2016,2015.0,27.0,7000000.0,17,27,76,0.355,0.193,0.105,26.22222222222222,69250000.0,28,27,53,0.509,0.316,0.175,26.823529411764707,80500000.0,1.1297,0.2702702702702703,0.10810810810810811,4.45,0.4407,0.1694915254237288,0.0,1.42,-0.689,-3.03,struggling,0.9396,11,True,False,False
Ryan Bennett,Wolves,Leicester,2018/19,2019/20,2019,2018.0,29.0,4000000.0,57,47,46,1.022,0.596,0.404,25.5,242000000.0,62,67,41,1.634,0.649,0.439,24.714285714285715,345600000.0,-0.1471,0.029411764705882353,0.0,8.15,0.0,0.0,0.0,0.88,0.1471,-7.27,neutral,0.8224,5,True,False,True
Ryan Bennett,Wolves,Leicester,2018/19,2019/20,2019,2018.0,29.0,4000000.0,57,47,46,1.022,0.596,0.404,25.5,242000000.0,62,67,41,1.634,0.649,0.439,24.714285714285715,345600000.0,-0.1471,0.029411764705882353,0.0,8.15,0.0,0.0,0.0,0.88,0.1471,-7.27,neutral,0.8224,5,True,False,True
Ryan Bertrand,Chelsea,Aston Villa,2012/13,2013/14,2013,2012.0,23.0,6000000.0,75,75,39,1.923,0.719,0.596,25.8125,294000000.0,38,39,61,0.639,0.368,0.298,23.8,72000000.0,-0.035,0.0,0.0,3.43,-0.0974,0.0,0.0,3.68,-0.0624,0.25,neutral,0.6062,-37,False,True,True
Ryan Bertrand,Chelsea,Southampton,2013/14,2014/15,2014,2013.0,24.0,10000000.0,82,71,27,2.63,0.842,0.596,27.11764705882353,309500000.0,60,54,33,1.636,0.649,0.404,25.071428571428573,157000000.0,0.0,0.0,0.0,0.17,0.0147,0.058997050147492625,0.058997050147492625,8.13,0.0147,7.96,neutral,0.7025,-22,False,True,False
Ryan Bertrand,Southampton,Leicester,2020/21,2021/22,2021,2020.0,31.0,3000000.0,43,47,68,0.691,0.474,0.281,26.2,196000000.0,52,62,59,1.051,0.596,0.316,25.75,434500000.0,-0.0519,0.0,0.03460207612456748,6.94,-0.1351,0.0,0.0,0.9,-0.0832,-6.04,neutral,0.8898,9,True,False,False
Ryan Fraser,Bournemouth,Newcastle,2019/20,2020/21,2020,2019.0,26.0,10000000.0,34,40,65,0.615,0.368,0.228,25.0,216500000.0,45,46,62,0.742,0.404,0.386,26.38095238095238,222500000.0,0.487,0.043478260869565216,0.17391304347826086,5.52,0.2136,0.0,0.1941747572815534,2.47,-0.2734,-3.05,struggling,0.9406,11,True,False,False
Ryan Fredericks,West Ham,Bournemouth,2021/22,2022/23,2022,2021.0,29.0,1500000.0,56,60,51,1.176,0.561,0.421,27.4,302200000.0,39,37,71,0.521,0.386,0.298,25.5,202200000.0,-0.1471,0.0,0.0,0.82,-0.0847,0.0,0.0,1.42,0.0624,0.6,neutral,0.8011,-17,False,True,False
Ryan Mason,Tottenham,Hull,2015/16,2016/17,2016,2015.0,25.0,8500000.0,70,69,35,1.971,0.632,0.596,24.142857142857142,249000000.0,34,37,80,0.462,0.491,0.105,26.95,92500000.0,0.0899,0.11235955056179775,0.0,2.14,0.2816,0.0970873786407767,0.0970873786407767,2.48,0.1917,0.34,successful,0.5401,-36,False,True,True
Ryan Nelsen,Tottenham,QPR,2011/12,2012/13,2012,2011.0,34.0,0.0,69,66,41,1.61,0.737,0.474,27.285714285714285,226500000.0,25,30,60,0.5,0.246,0.193,27.434782608695652,95750000.0,0.0,0.0,0.0,0.31,0.0478,0.04784688995215311,0.0,5.02,0.0478,4.71,neutral,0.6404,-44,False,True,False
Ryan Sessegnon,Fulham,Tottenham,2018/19,2019/20,2019,2018.0,19.0,31500000.0,26,34,81,0.42,0.368,0.088,25.4375,161000000.0,59,61,47,1.298,0.684,0.351,26.333333333333332,533300000.0,0.7422,0.078125,0.234375,6.12,0.0,0.0,0.0,0.91,-0.7422,-5.21,struggling,0.7201,33,True,False,False
Ryan Taylor,Wigan,Newcastle,2007/08,2008/09,2008,2007.0,23.0,2000000.0,40,34,51,0.667,0.509,0.193,27.0,52250000.0,34,40,59,0.678,0.386,0.211,26.4375,90700000.0,0.3226,0.24193548387096772,0.24193548387096772,2.97,-0.1205,0.0,0.12048192771084336,2.01,-0.4431,-0.96,struggling,0.964,-6,False,True,True
Ryan Taylor,Wigan,Newcastle,2007/08,2008/09,2008,2007.0,23.0,2000000.0,40,34,51,0.667,0.509,0.193,27.0,52250000.0,34,40,59,0.678,0.386,0.211,26.4375,90700000.0,0.3226,0.24193548387096772,0.24193548387096772,2.97,-0.1205,0.0,0.12048192771084336,2.01,-0.4431,-0.96,struggling,0.964,-6,False,True,True
Ryo Miyaichi,Bolton,Wigan,2011/12,2012/13,2012,2011.0,19.0,2500000.0,36,46,77,0.597,0.281,0.351,27.105263157894736,57250000.0,36,47,73,0.644,0.316,0.316,27.714285714285715,53000000.0,0.5263,0.0,0.2631578947368421,1.83,0.0,0.0,0.0,0.15,-0.5263,-1.68,struggling,0.9803,0,False,False,False
Ryo Miyaichi,Wigan,Arsenal,2012/13,2013/14,2013,2012.0,20.0,2000000.0,36,47,73,0.644,0.316,0.316,27.714285714285715,53000000.0,79,68,41,1.659,0.772,0.614,26.6,280000000.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.0,-0.1,neutral,0.6675,43,True,False,False
Sadio Mané,Southampton,Liverpool,2015/16,2016/17,2016,2015.0,24.0,40000000.0,63,59,41,1.439,0.632,0.474,25.555555555555557,171000000.0,76,78,42,1.857,0.719,0.614,25.625,336500000.0,1.0972,0.3819444444444444,0.20833333333333331,6.91,2.1895,0.5241935483870968,0.20161290322580644,5.94,1.0923,-0.97,successful,0.8703,13,True,False,False
Saido Berahino,West Brom,Stoke,2015/16,2016/17,2016,2015.0,22.0,15000000.0,43,34,48,0.708,0.404,0.351,28.625,78500000.0,44,41,56,0.732,0.474,0.298,29.266666666666666,79500000.0,0.7216,0.2061855670103093,0.0,4.65,0.0,0.0,0.0,1.92,-0.7216,-2.73,struggling,0.9737,1,True,False,True
Saido Berahino,West Brom,Stoke,2016/17,2017/18,2017,2016.0,23.0,8000000.0,45,43,51,0.843,0.509,0.281,28.785714285714285,86500000.0,33,35,68,0.515,0.351,0.228,27.0625,141500000.0,-0.1111,0.0,0.0,0.64,0.3636,0.0,0.18181818181818182,1.31,0.4747,0.67,successful,0.8938,-12,False,True,False
Salif Diao,Liverpool,Birmingham,2003/04,2004/05,2004,2003.0,27.0,5000000.0,55,48,31,1.548,0.644,0.481,25.866666666666667,0.0,38,35,42,0.833,0.471,0.275,26.625,60650000.0,0.875,0.0,0.4166666666666667,0.57,-0.2353,0.0,0.0,0.42,-1.1103,-0.15,struggling,0.7795,-17,False,True,True
Salif Diao,Liverpool,Portsmouth,2004/05,2005/06,2005,2004.0,28.0,2200000.0,54,48,35,1.371,0.706,0.353,25.833333333333332,156550000.0,38,37,62,0.597,0.386,0.281,26.65,51300000.0,-0.087,0.0,0.0,1.11,-0.1644,0.0,0.0,1.74,-0.0774,0.63,neutral,0.7573,-16,False,True,False
Salomón Rondón,West Brom,Newcastle,2017/18,2018/19,2018,2017.0,28.0,15000000.0,31,31,56,0.554,0.316,0.228,28.866666666666667,98000000.0,45,42,48,0.875,0.439,0.351,26.352941176470587,154000000.0,0.9544,0.22801302931596093,0.09771986970684039,7.36,1.8062,0.3806228373702422,0.24221453287197234,6.93,0.8518,-0.43,successful,0.8946,14,True,False,False
Sam Clucas,Hull,Swansea,2016/17,2017/18,2017,2016.0,26.0,8000000.0,34,37,80,0.462,0.491,0.105,26.95,92500000.0,33,28,56,0.5,0.368,0.211,26.428571428571427,94000000.0,0.096,0.08474576271186442,0.02824858757062147,8.51,0.3392,0.13215859030837004,0.04405286343612335,5.44,0.2432,-3.07,successful,0.9519,-1,False,True,False
Sam Ricketts,Hull,Bolton,2008/09,2009/10,2009,2008.0,27.0,2500000.0,35,39,64,0.609,0.246,0.368,27.555555555555557,46200000.0,39,42,67,0.627,0.421,0.263,26.75,57500000.0,-0.1607,0.0,0.03571428571428571,6.72,-0.1037,0.0,0.04149377593360996,5.78,0.057,-0.94,neutral,0.9409,4,True,False,False
Samuel Edozie,Man City,Southampton,2021/22,2022/23,2022,2021.0,19.0,8000000.0,93,99,26,3.808,0.825,0.807,27.0,912500000.0,25,36,73,0.493,0.193,0.246,24.36842105263158,238000000.0,0.0,,,0.0,0.0,0.0,0.0,1.51,0.0,1.51,neutral,0.0124,-68,False,True,False
Samuel Eto'o,Chelsea,Everton,2013/14,2014/15,2014,2013.0,33.0,2000000.0,82,71,27,2.63,0.842,0.596,27.11764705882353,309500000.0,47,48,50,0.96,0.491,0.333,27.133333333333333,149250000.0,2.4444,0.625,0.1388888888888889,3.45,1.4023,0.3448275862068966,0.1149425287356322,2.09,-1.0421,-1.36,struggling,0.5016,-35,False,True,False
Sander Berge,Burnley,Fulham,2023/24,2024/25,2024,2023.0,26.0,25000000.0,24,41,78,0.526,0.175,0.246,23.555555555555557,170000000.0,51,50,47,1.064,0.51,0.463,27.3125,301000000.0,0.0449,0.029940119760479042,0.059880239520958084,8.03,-0.0972,0.0,0.0,5.92,-0.1421,-2.11,neutral,0.8066,27,True,False,False
Sandro,Tottenham,QPR,2013/14,2014/15,2014,2013.0,25.0,9000000.0,69,55,51,1.078,0.632,0.579,24.555555555555557,211500000.0,30,42,73,0.575,0.404,0.123,28.352941176470587,61000000.0,-0.0435,0.10869565217391305,0.0,2.21,-0.0299,0.07462686567164178,0.0,3.22,0.0136,1.01,neutral,0.7933,-39,False,True,False
Sandro,QPR,West Brom,2014/15,2015/16,2015,2014.0,26.0,6000000.0,30,42,73,0.575,0.404,0.123,28.352941176470587,61000000.0,43,34,48,0.708,0.404,0.351,28.625,78500000.0,-0.0299,0.07462686567164178,0.0,3.22,0.0,0.0,0.0,1.02,0.0299,-2.2,neutral,0.9238,13,True,False,False
Scott Carson,Leeds,Liverpool,2003/04,2004/05,2004,2003.0,18.0,1500000.0,26,34,69,0.493,0.353,0.167,24.785714285714285,0.0,54,48,35,1.371,0.706,0.353,25.833333333333332,156550000.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.96,0.0,0.47,neutral,0.7216,28,True,False,False
Scott Carson,Charlton,Aston Villa,2006/07,2007/08,2007,2006.0,21.0,5250000.0,34,34,60,0.567,0.456,0.14,26.823529411764707,47350000.0,60,71,51,1.392,0.579,0.474,25.076923076923077,89250000.0,-0.0083,0.0,0.0,8.66,-0.0202,0.0,0.05763688760806916,8.33,-0.0119,-0.33,neutral,0.7406,26,True,False,False
Scott Carson,Aston Villa,West Brom,2007/08,2008/09,2008,2007.0,22.0,4800000.0,60,71,51,1.392,0.579,0.474,25.076923076923077,89250000.0,32,36,67,0.537,0.421,0.14,24.333333333333332,47000000.0,-0.0202,0.0,0.05763688760806916,8.33,-0.0257,0.0,0.0,8.38,-0.0055,0.05,neutral,0.7311,-28,False,True,False
Scott Dann,Birmingham,Blackburn,2010/11,2011/12,2011,2010.0,24.0,4000000.0,39,37,58,0.638,0.456,0.228,27.46153846153846,45500000.0,31,48,78,0.615,0.333,0.211,24.9375,60500000.0,0.05,0.1,0.05,4.8,0.0375,0.03745318352059925,0.03745318352059925,6.42,-0.0125,1.62,neutral,0.9635,-8,False,True,False
Scott Parker,Chelsea,Newcastle,2004/05,2005/06,2005,2004.0,24.0,13000000.0,82,62,12,5.167,0.804,0.854,24.133333333333333,225500000.0,58,47,42,1.119,0.667,0.351,25.8125,83280000.0,-0.2857,0.0,0.0,0.34,-0.0391,0.0390625,0.0390625,6.15,0.2466,5.81,successful,0.0,-24,False,True,False
Scott Parker,Newcastle,West Ham,2006/07,2007/08,2007,2006.0,26.0,9500000.0,43,38,47,0.809,0.491,0.263,25.789473684210527,102600000.0,49,42,50,0.84,0.491,0.368,26.176470588235293,67500000.0,0.1822,0.11152416356877325,0.03717472118959108,6.44,0.0506,0.06329113924050632,0.0,3.79,-0.1316,-2.65,neutral,0.9684,6,True,False,False
Scott Parker,West Ham,Tottenham,2010/11,2011/12,2011,2010.0,30.0,11000000.0,33,43,70,0.614,0.351,0.228,27.25,67500000.0,69,66,41,1.61,0.737,0.474,27.285714285714285,226500000.0,0.3882,0.16447368421052633,0.06578947368421052,7.28,-0.0949,0.0,0.03649635036496351,6.56,-0.4831,-0.72,struggling,0.6836,36,True,False,False
Scott Parker,Tottenham,Fulham,2012/13,2013/14,2013,2012.0,32.0,4000000.0,72,66,46,1.435,0.667,0.596,26.63157894736842,228000000.0,32,40,85,0.471,0.316,0.246,28.38888888888889,58200000.0,0.1382,0.0,0.06578947368421052,3.63,0.144,0.07782101167315175,0.038910505836575876,6.15,0.0058,2.52,neutral,0.6871,-40,False,True,False
Scott Sinclair,Chelsea,Wigan,2008/09,2009/10,2009,2008.0,20.0,1500000.0,83,68,24,2.833,0.684,0.772,27.0,300000000.0,36,37,79,0.468,0.439,0.193,26.0,53500000.0,0.0,0.0,0.0,0.05,0.875,0.25,0.0,0.96,0.875,0.91,successful,0.2936,-47,False,True,False
Scott Sinclair,Swansea,Man City,2011/12,2012/13,2012,2011.0,23.0,7500000.0,47,44,51,0.863,0.544,0.281,25.142857142857142,48000000.0,78,66,34,1.941,0.789,0.579,26.470588235294116,352500000.0,1.0288,0.23054755043227665,0.11527377521613832,8.3,0.0,0.0,0.0,0.53,-1.0288,-7.77,struggling,0.6695,31,True,False,True
Scott Sinclair,Swansea,West Brom,2012/13,2013/14,2013,2012.0,24.0,6000000.0,46,47,51,0.922,0.456,0.351,26.625,69750000.0,36,43,59,0.729,0.368,0.263,27.38888888888889,69500000.0,17.5,5.0,0.0,0.04,0.0,0.0,0.0,0.8,-17.5,0.76,struggling,0.9337,-10,False,True,False
Scott Sinclair,West Brom,Aston Villa,2013/14,2014/15,2014,2013.0,25.0,3000000.0,36,43,59,0.729,0.368,0.263,27.38888888888889,69500000.0,38,31,57,0.544,0.368,0.298,25.5625,82500000.0,0.0,0.0,0.0,0.8,0.6863,0.19607843137254904,0.0,1.24,0.6863,0.44,successful,0.9456,2,True,False,True
Scott Sinclair,Man City,Aston Villa,2014/15,2015/16,2015,2014.0,26.0,3500000.0,79,83,38,2.184,0.789,0.596,28.529411764705884,336000000.0,17,27,76,0.355,0.193,0.105,26.22222222222222,69250000.0,0.0,0.0,0.0,0.01,0.3955,0.11299435028248588,0.0,4.25,0.3955,4.24,successful,0.4269,-62,False,True,False
Sean Davis,Fulham,Tottenham,2003/04,2004/05,2004,2003.0,24.0,4250000.0,45,45,41,1.098,0.608,0.292,26.5,0.0,48,42,38,1.105,0.549,0.392,23.941176470588236,93225000.0,0.5936,0.22831050228310504,0.09132420091324202,5.25,0.3333,0.0,0.17543859649122806,2.73,-0.2603,-2.52,struggling,0.9664,3,True,False,False
Sean Davis,Tottenham,Portsmouth,2004/05,2005/06,2005,2004.0,25.0,3000000.0,48,42,38,1.105,0.549,0.392,23.941176470588236,93225000.0,38,37,62,0.597,0.386,0.281,26.65,51300000.0,0.3333,0.0,0.17543859649122806,2.73,0.1168,0.07299270072992702,0.0,3.28,-0.2165,0.55,struggling,0.8427,-10,False,True,False
Sean Davis,Portsmouth,Bolton,2008/09,2009/10,2009,2008.0,29.0,5000000.0,41,38,57,0.667,0.474,0.246,27.166666666666668,103750000.0,39,42,67,0.627,0.421,0.263,26.75,57500000.0,0.0897,0.03322259136212624,0.06644518272425248,7.21,-1.1923,0.0,0.0,0.62,-1.282,-6.59,struggling,0.9802,-2,False,True,False
Sebastian Larsson,Birmingham,Sunderland,2010/11,2011/12,2011,2010.0,26.0,7500000.0,39,37,58,0.638,0.456,0.228,27.46153846153846,45500000.0,45,45,46,0.978,0.491,0.298,25.5,80500000.0,0.6667,0.12698412698412698,0.19047619047619047,7.55,0.5418,0.23411371237458195,0.06688963210702341,7.17,-0.1249,-0.38,neutral,0.8993,6,True,False,False
Segundo Castillo,Everton,Wolves,2008/09,2009/10,2009,2008.0,27.0,2000000.0,63,55,37,1.486,0.526,0.579,25.933333333333334,170500000.0,38,32,56,0.571,0.368,0.298,24.823529411764707,37000000.0,0.0,0.0,0.0,1.31,-0.0893,0.0,0.0,1.34,-0.0893,0.03,neutral,0.7199,-25,False,True,False
Seol Ki-hyeon,Reading,Fulham,2006/07,2007/08,2007,2006.0,28.0,,55,52,47,1.106,0.614,0.351,26.53846153846154,17550000.0,36,38,60,0.633,0.351,0.281,28.31578947368421,52350000.0,1.0394,0.19704433497536944,0.19704433497536944,4.87,0.5,0.0,0.25,0.96,-0.5394,-3.91,struggling,0.8425,-19,False,True,True
Seol Ki-hyeon,Reading,Fulham,2007/08,2008/09,2008,2007.0,29.0,,36,41,66,0.621,0.456,0.175,26.9375,45750000.0,53,39,34,1.147,0.632,0.298,28.153846153846153,53200000.0,-0.2,0.0,0.0,0.37,1.4545,0.45454545454545453,0.0,0.52,1.6545,0.15,successful,0.836,17,True,False,False
Sergio Reguilón,Man United,Tottenham,2023/24,2024/25,2024,2023.0,27.0,6000000.0,60,57,58,0.983,0.579,0.474,26.38888888888889,574000000.0,38,63,57,1.105,0.412,0.315,24.157894736842106,631000000.0,-0.3261,0.0,0.0,1.1,-0.4545,0.0,0.0,0.52,-0.1284,-0.58,neutral,0.9247,-22,False,True,False
Sergio Reguilón,Man United,Tottenham,2023/24,2024/25,2024,2023.0,27.0,6000000.0,60,57,58,0.983,0.579,0.474,26.38888888888889,574000000.0,38,63,57,1.105,0.412,0.315,24.157894736842106,631000000.0,-0.3261,0.0,0.0,1.1,-0.4545,0.0,0.0,0.52,-0.1284,-0.58,neutral,0.9247,-22,False,True,False
Seyi Olofinjana,Stoke,Hull,2008/09,2009/10,2009,2008.0,29.0,3000000.0,45,38,55,0.691,0.614,0.175,27.88888888888889,43500000.0,30,34,75,0.453,0.421,0.105,27.31578947368421,50750000.0,0.2044,0.14598540145985403,0.0,3.29,0.0635,0.07936507936507936,0.0,3.04,-0.1409,-0.25,neutral,0.9093,-15,False,True,False
Shaka Hislop,Portsmouth,West Ham,2004/05,2005/06,2005,2004.0,36.0,950000.0,35,38,53,0.717,0.471,0.216,26.736842105263158,46600000.0,55,52,55,0.945,0.526,0.439,26.266666666666666,37850000.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,3.75,0.0,-0.32,neutral,0.9066,20,True,False,False
Shane Duffy,Brighton,Fulham,2021/22,2022/23,2022,2021.0,30.0,2000000.0,51,42,44,0.955,0.386,0.509,26.055555555555557,266000000.0,52,55,53,1.038,0.509,0.404,27.666666666666668,215000000.0,-0.1562,0.0625,0.0,3.82,0.0,0.0,0.0,0.05,0.1562,-3.77,successful,0.9475,1,True,False,False
Shane Long,West Brom,Hull,2012/13,2013/14,2013,2012.0,26.0,7000000.0,49,53,57,0.93,0.544,0.316,27.333333333333332,74000000.0,37,38,53,0.717,0.439,0.211,27.444444444444443,45250000.0,1.4686,0.3347280334728034,0.1673640167364017,5.74,1.194,0.29850746268656714,0.07462686567164178,3.21,-0.2746,-2.53,struggling,0.925,-12,False,True,True
Shane Long,West Brom,Hull,2012/13,2013/14,2013,2012.0,26.0,7000000.0,49,53,57,0.93,0.544,0.316,27.333333333333332,74000000.0,37,38,53,0.717,0.439,0.211,27.444444444444443,45250000.0,1.4686,0.3347280334728034,0.1673640167364017,5.74,1.194,0.29850746268656714,0.07462686567164178,3.21,-0.2746,-2.53,struggling,0.925,-12,False,True,True
Shane Long,West Brom,Southampton,2013/14,2014/15,2014,2013.0,27.0,9000000.0,36,43,59,0.729,0.368,0.263,27.38888888888889,69500000.0,60,54,33,1.636,0.649,0.404,25.071428571428573,157000000.0,1.0348,0.2608695652173913,0.08695652173913043,2.75,1.564,0.29069767441860467,0.29069767441860467,4.11,0.5292,1.36,successful,0.7229,24,True,False,False
Shane Long,West Brom,Southampton,2013/14,2014/15,2014,2013.0,27.0,9000000.0,36,43,59,0.729,0.368,0.263,27.38888888888889,69500000.0,60,54,33,1.636,0.649,0.404,25.071428571428573,157000000.0,1.0348,0.2608695652173913,0.08695652173913043,2.75,1.564,0.29069767441860467,0.29069767441860467,4.11,0.5292,1.36,successful,0.7229,24,True,False,False
Shaun Wright-Phillips,Man City,Chelsea,2004/05,2005/06,2005,2004.0,23.0,16000000.0,44,42,37,1.135,0.51,0.353,26.3125,69775000.0,91,72,22,3.273,0.965,0.632,25.5,274400000.0,1.2913,0.3003003003003003,0.12012012012012013,7.97,0.5357,0.0,0.26785714285714285,2.69,-0.7556,-5.28,struggling,0.3639,47,True,False,False
Shaun Wright-Phillips,Man City,QPR,2010/11,2011/12,2011,2010.0,29.0,3500000.0,71,60,33,1.818,0.754,0.491,24.5,307000000.0,37,43,66,0.652,0.456,0.193,28.263157894736842,53000000.0,0.0,0.0,0.0,0.55,0.2073,0.0,0.12195121951219512,5.93,0.2073,5.38,successful,0.6421,-34,False,True,False
Shay Given,Newcastle,Man City,2007/08,2008/09,2008,2007.0,32.0,8500000.0,43,45,65,0.692,0.509,0.246,26.72222222222222,104750000.0,50,58,50,1.16,0.684,0.193,24.142857142857142,158200000.0,-0.0331,0.0,0.0,4.33,0.0,0.0,0.0,3.6,0.0331,-0.73,neutral,0.855,7,True,False,True
Shay Given,Newcastle,Man City,2007/08,2008/09,2008,2007.0,32.0,8500000.0,43,45,65,0.692,0.509,0.246,26.72222222222222,104750000.0,50,58,50,1.16,0.684,0.193,24.142857142857142,158200000.0,-0.0331,0.0,0.0,4.33,0.0,0.0,0.0,3.6,0.0331,-0.73,neutral,0.855,7,True,False,True
Shay Given,Newcastle,Man City,2008/09,2009/10,2009,2008.0,33.0,10000000.0,34,40,59,0.678,0.386,0.211,26.4375,90700000.0,67,73,45,1.622,0.702,0.474,25.733333333333334,216500000.0,-0.0273,0.0,0.0,5.3,-0.0172,0.0,0.0,8.34,0.0101,3.04,neutral,0.7028,33,True,False,False
Shay Given,Newcastle,Man City,2008/09,2009/10,2009,2008.0,33.0,10000000.0,34,40,59,0.678,0.386,0.211,26.4375,90700000.0,67,73,45,1.622,0.702,0.474,25.733333333333334,216500000.0,-0.0273,0.0,0.0,5.3,-0.0172,0.0,0.0,8.34,0.0101,3.04,neutral,0.7028,33,True,False,False
Shay Given,Aston Villa,Stoke,2014/15,2015/16,2015,2014.0,39.0,500000.0,38,31,57,0.544,0.368,0.298,25.5625,82500000.0,51,41,55,0.745,0.491,0.404,26.529411764705884,99500000.0,-0.1,0.0,0.0,0.72,-0.12,0.0,0.0,0.6,-0.02,-0.12,neutral,0.9254,13,True,False,False
Shefki Kuqi,Blackburn,Fulham,2006/07,2007/08,2007,2006.0,30.0,1500000.0,52,52,54,0.963,0.526,0.386,27.5625,51900000.0,36,38,60,0.633,0.351,0.281,28.31578947368421,52350000.0,0.0,0.0,0.0,0.02,0.4348,0.0,0.2173913043478261,1.1,0.4348,1.08,successful,0.888,-16,False,True,False
Shola Ameobi,Newcastle,Crystal Palace,2013/14,2014/15,2014,2013.0,32.0,1000000.0,49,43,59,0.729,0.474,0.386,26.1875,118250000.0,48,47,51,0.922,0.368,0.474,27.4,58500000.0,0.3427,0.13986013986013984,0.0,3.44,0.0,0.0,0.0,0.11,-0.3427,-3.33,struggling,0.9315,-1,False,True,False
Simon Charlton,Bolton,Norwich,2003/04,2004/05,2004,2003.0,32.0,600000.0,46,42,51,0.824,0.458,0.444,28.333333333333332,0.0,27,37,67,0.552,0.392,0.137,26.823529411764707,21200000.0,0.0547,0.0,0.07299270072992702,6.57,0.0239,0.04784688995215311,0.0,5.0,-0.0308,-1.57,neutral,0.8801,-19,False,True,False
Simon Davies,Tottenham,Everton,2004/05,2005/06,2005,2004.0,25.0,3700000.0,48,42,38,1.105,0.549,0.392,23.941176470588236,93225000.0,50,34,49,0.694,0.491,0.386,27.875,60450000.0,0.4144,0.0,0.16574585635359115,4.33,0.1814,0.04901960784313726,0.04901960784313726,4.9,-0.233,0.57,struggling,0.8802,2,True,False,False
Simon Mignolet,Sunderland,Liverpool,2012/13,2013/14,2013,2012.0,25.0,12000000.0,39,41,54,0.759,0.404,0.281,25.866666666666667,97500000.0,84,101,50,2.02,0.86,0.614,25.125,225500000.0,-0.0079,0.0,0.0,9.11,0.0,0.0,0.0,9.09,0.0079,-0.02,neutral,0.6012,45,True,False,False
Sol Campbell,Tottenham,Arsenal,2000/01,2001/02,2001,2000.0,26.0,0.0,49,47,54,0.87,0.684,0.175,25.533333333333335,0.0,87,79,36,2.194,0.702,0.825,27.235294117647058,0.0,0.0714,0.09523809523809523,0.0,5.03,0.0685,0.0684931506849315,0.03424657534246575,7.02,-0.0029,1.99,neutral,0.5742,38,True,False,False
Sol Campbell,Arsenal,Portsmouth,2005/06,2006/07,2006,2005.0,31.0,7700000.0,67,68,31,2.194,0.789,0.386,25.88888888888889,174400000.0,54,45,42,1.071,0.667,0.281,27.066666666666666,52050000.0,0.1795,0.10256410256410256,0.10256410256410256,4.67,0.0781,0.03125,0.0625,7.66,-0.1014,2.99,neutral,0.6725,-13,False,True,False
